,Locationabbr,QuestionID,RESPONSEID,mean_and_cl,param_list,trend_class
2155,42580,_RFHLTH,RESP061,"[[81.41, nan, nan, nan, nan, nan, nan], [78.55, nan, nan, nan, nan, nan, nan]]","[0, 0, 81.41]",00
2156,42580,_RFHYPE5,RESP046,"[[38.38, nan, nan, nan, nan, nan, nan], [35.01, nan, nan, nan, nan, nan, nan]]","[0, 0, 38.38]",00
2157,42580,_RFSMOK3,RESP046,"[[20.99, nan, nan, nan, nan, nan, nan], [17.83, nan, nan, nan, nan, nan, nan]]","[0, 0, 20.99]",00
2158,42580,_TOTINDA,RESP046,"[[68.56, nan, nan, nan, nan, nan, nan], [64.97, nan, nan, nan, nan, nan, nan]]","[0, 0, 68.56]",00
2159,42644,BLOODCHO,RESP046,"[[78.32, nan, 81.22, nan, 80.88, nan, nan], [76.11, nan, 79.46, nan, 79.27, nan, nan]]","[0, 0.7179250276399229, -1365.0747184300533]",0+
2160,42644,Custom_8,Custom_8,"[[47.446373850868234, nan, 41.98473282442748, nan, 42.012858555885266, nan, nan], [44.20729554826501, nan, 39.29017492595406, nan, 39.72771697109903, nan, nan]]","[0, -1.5159621748540442, 3095.4217016604994]",0-
2161,42644,Custom_9,Custom_9,"[[57.349999999999994, 58.65, 57.34, 60.14, 58.790000000000006, 59.33, 56.78], [52.7855175539827, 55.05038890989596, 53.2314236042152, 55.81304957273601, 55.22522791752405, 55.88924426905948, 53.14544363092275]]","[863.3263425900002, -0.21432207854055244, -869347.7033541347]",+-
2162,42644,DIABETE3,RESP046,"[[7.47, 7.85, 7.34, 7.43, 6.94, 8.06, 7.49], [6.43, 6.89, 6.38, 6.39, 6.18, 7.22, 6.55]]","[0, 0.002709311053191422, 2.0650732364268825]",0+
2163,42644,DRNKANY5,RESP046,"[[62.09, 63.15, 61.51, 62.3, 62.58, 60.62, 61.67], [59.78, 61.35, 59.39, 60.07, 60.82, 58.86, 59.79]]","[0, -0.1530182531068198, 370.13436743695746]",0-
2164,42644,_HCVU651,RESP046,"[[83.7, 82.37, 83.49, 87.19, 89.8, 89.83, 89.62], [81.47, 80.66, 81.53, 85.21, 88.41, 88.54, 88.21]]","[0, 1.3148589501090862, -2561.5854702842903]",0+
2165,42644,_RFHLTH,RESP061,"[[87.07, 86.2, 87.05, 86.36, 87.81, 87.12, 86.4], [85.48, 84.85, 85.62, 84.71, 86.67, 85.98, 85.13]]","[0, -0.0032582005380739107, 93.35983574411844]",0-
2166,42644,_RFHYPE5,RESP046,"[[27.71, nan, 28.51, nan, 26.97, nan, 26.35], [25.81, nan, 26.71, nan, 25.52, nan, 24.82]]","[426.0496278809046, -0.10584051236428575, -428726.1366321192]",+-
2167,42644,_RFSMOK3,RESP046,"[[14.47, 14.87, 13.28, 12.82, 12.36, 11.21, 10.35], [12.59, 13.46, 11.81, 11.15, 11.07, 10.03, 9.15]]","[211.41412214712895, -0.052665287368688335, -212154.3700417466]",+-
2168,42644,_TOTINDA,RESP046,"[[80.32, 84.49, 81.68, 84.31, 83.81, 84.84, 83.28], [78.32, 83.14, 79.9, 82.57, 82.44, 83.57, 81.79]]","[768.0740292535938, -0.19056319385595133, -773855.608975762]",+-
2169,43340,BLOODCHO,RESP046,"[[76.18, nan, 79.04, nan, nan, nan, nan], [70.67, nan, 72.85, nan, nan, nan, nan]]","[0, 1.4299999999999997, -2799.5499999999993]",0+
2170,43340,Custom_8,Custom_8,"[[53.33420845366238, nan, 53.39068825910931, nan, nan, nan, nan], [45.160082073671354, nan, 44.445863119916645, nan, nan, nan, nan]]","[0, 0, 53.36244835638584]",00
2171,43340,Custom_9,Custom_9,"[[66.16, 71.78, 72.47999999999999, nan, nan, nan, nan], [54.378896486321835, 59.58396785835655, 58.370127569676605, nan, nan, nan, nan]]","[0, 3.022786951984569, -6011.758417388503]",0+
2172,43340,DIABETE3,RESP046,"[[11.58, 13.15, 9.94, 10.55, nan, nan, nan], [8.6, 9.88, 7.24, 7.86, nan, nan, nan]]","[0, -0.6428042250609401, 1305.0680728182006]",0-
2173,43340,DRNKANY5,RESP046,"[[45.51, 45.28, 42.38, 44.43, nan, nan, nan], [39.85, 39.71, 35.95, 39.0, nan, nan, nan]]","[0, -0.6851411341057061, 1423.1056948589196]",0-
2174,43340,_HCVU651,RESP046,"[[72.14, 74.5, 69.51, 74.29, nan, nan, nan], [65.81, 68.29, 61.96, 68.7, nan, nan, nan]]","[0, -0.10577420663914286, 285.0576521056571]",0-
2175,43340,_RFHLTH,RESP061,"[[78.8, 76.16, 78.19, 74.48, nan, nan, nan], [74.59, 71.67, 73.45, 70.05, nan, nan, nan]]","[0, -1.0563229176023792, 2202.805872765967]",0-
2176,43340,_RFHYPE5,RESP046,"[[39.98, nan, 42.56, nan, nan, nan, nan], [34.75, nan, 36.46, nan, nan, nan, nan]]","[0, 1.2900000000000027, -2554.2100000000055]",0+
2177,43340,_RFSMOK3,RESP046,"[[28.69, 22.31, 21.32, 25.01, nan, nan, nan], [23.38, 17.41, 16.11, 20.23, nan, nan, nan]]","[-10128.569644358375, 2.516115986527404, 10193104.713202203]",-+
2178,43340,_TOTINDA,RESP046,"[[61.91, 70.95, 67.69, 71.69, nan, nan, nan], [56.46, 66.15, 61.73, 67.08, nan, nan, nan]]","[0, 2.690235925753218, -5346.357301677412]",0+
2179,43524,BLOODCHO,RESP046,"[[nan, nan, 83.62, nan, 87.81, nan, nan], [nan, nan, 81.03, nan, 84.58, nan, nan]]","[0, 2.0949999999999993, -4133.614999999998]",0+
2180,43524,Custom_8,Custom_8,"[[nan, nan, 45.44367376225783, nan, 37.70641157043617, nan, nan], [nan, nan, 41.74513445058051, nan, 33.410737325619756, nan, nan]]","[0, -3.8686310959108328, 7832.998069830764]",0-
2181,43524,Custom_9,Custom_9,"[[nan, 56.870000000000005, 57.47, nan, 54.400000000000006, 57.42, 58.629999999999995], [nan, 50.52914043681774, 51.96008167029673, nan, 46.9944615320694, 52.311996476117116, 52.840008635585015]]","[-1922.562818990467, 0.47723690499596283, 1936330.1752905266]",-+
2182,43524,DIABETE3,RESP046,"[[nan, 7.72, 8.66, 6.99, 8.13, 7.89, 8.13], [nan, 6.07, 6.92, 5.56, 6.41, 6.58, 6.62]]","[0, 0.012438611922963687, -17.078238744838416]",0+
2183,43524,DRNKANY5,RESP046,"[[nan, 60.27, 58.59, 56.57, 58.61, 58.12, 60.55], [nan, 56.98, 55.61, 52.98, 54.55, 55.45, 57.45]]","[-1829.0120750502233, 0.45398617654483475, 1842231.006896073]",-+
2184,43524,_HCVU651,RESP046,"[[nan, 82.99, 85.22, 87.41, 90.78, 88.4, 85.71], [nan, 79.44, 82.52, 83.78, 87.08, 86.15, 82.44]]","[3120.633166306549, -0.7743597567630226, -3143911.6967982235]",+-
2185,43524,_RFHLTH,RESP061,"[[nan, 86.41, 88.29, 86.44, 90.93, 88.15, 87.04], [nan, 83.94, 86.23, 83.42, 88.75, 86.43, 84.88]]","[0, 0.26852850513186666, -453.28799059731455]",0+
2186,43524,_RFHYPE5,RESP046,"[[nan, nan, 27.12, nan, 25.33, nan, 27.61], [nan, nan, 24.77, nan, 22.41, nan, 25.18]]","[0, 0.13705873239551505, -249.6784736983881]",0+
2187,43524,_RFSMOK3,RESP046,"[[nan, 9.02, 10.46, 8.49, 12.3, 8.37, 8.69], [nan, 7.14, 8.52, 6.22, 9.24, 6.88, 6.79]]","[1404.7047256243004, -0.3486393618982448, -1414914.9260978464]",+-
2188,43524,_TOTINDA,RESP046,"[[nan, 82.27, 79.61, 82.49, 81.21, 80.65, 78.47], [nan, 79.72, 76.94, 79.55, 78.13, 78.49, 75.8]]","[0, -0.5078996084345009, 1103.9957878747964]",0-
2189,43580,BLOODCHO,RESP046,"[[72.63, nan, 74.67, nan, 72.6, nan, nan], [66.48, nan, 69.1, nan, 65.76, nan, nan]]","[0, -0.03694676977602601, 147.54477915465685]",0-
2190,43580,Custom_8,Custom_8,"[[56.50557620817844, nan, 51.62715950180795, nan, 49.490358126721766, nan, nan], [46.683650529236864, nan, 42.413541688744914, nan, 39.24890825250018, nan, nan]]","[0, -1.7452972281021482, 3565.8742556820675]",0-
2191,43580,Custom_9,Custom_9,"[[71.08, 70.81, 67.22999999999999, 67.29, 69.55000000000001, 72.19999999999999, 70.76], [57.67292351032485, 57.40976119615773, 53.96916669285069, 55.48147341960057, 54.41619677675173, 57.49104694412276, 59.49578675627988]]","[-1476.2499752409103, 0.366554641085315, 1486418.546261035]",-+
2192,43580,DIABETE3,RESP046,"[[11.12, 8.75, 10.77, 9.47, 9.52, 9.66, 8.7], [7.63, 5.95, 7.54, 6.49, 6.25, 6.31, 5.96]]","[0, -0.26501563680669515, 543.5467061402115]",0-
2193,43580,DRNKANY5,RESP046,"[[49.28, 60.37, 52.76, 54.67, 52.71, 49.96, 50.0], [42.99, 54.49, 46.74, 48.95, 45.89, 43.28, 44.57]]","[1973.4873543711465, -0.49011213984104035, -1986558.0513134599]",+-
2194,43580,_HCVU651,RESP046,"[[77.82, 82.42, 82.67, 84.4, 85.12, 81.45, 88.3], [71.69, 77.01, 76.71, 79.11, 79.1, 74.77, 84.38]]","[0, 0.9514880416527607, -1833.5686306340228]",0+
2195,43580,_RFHLTH,RESP061,"[[81.2, 81.96, 85.17, 82.65, 89.84, 83.42, 79.27], [76.42, 77.49, 80.98, 78.22, 86.53, 78.7, 74.96]]","[2173.9888657248316, -0.5397237295221811, -2189103.1284144553]",+-
2196,43580,_RFHYPE5,RESP046,"[[35.11, nan, 36.4, nan, 28.89, nan, 27.88], [29.37, nan, 30.87, nan, 23.48, nan, 23.51]]","[0, -1.4521057670986035, 2956.586376003172]",0-
2197,43580,_RFSMOK3,RESP046,"[[23.8, 20.73, 21.31, 20.27, 19.27, 16.38, 19.64], [18.82, 15.44, 16.0, 15.68, 13.19, 11.62, 15.05]]","[0, -0.840754502791215, 1713.442137453455]",0-
2198,43580,_TOTINDA,RESP046,"[[68.14, 74.98, 67.79, 72.82, 75.44, 72.19, 70.33], [62.42, 69.92, 61.79, 68.04, 70.13, 66.25, 65.35]]","[0, 0.43269296574056154, -800.0046385112034]",0+
2199,43620,BLOODCHO,RESP046,"[[74.22, nan, 78.67, nan, 78.1, nan, nan], [69.3, nan, 74.85, nan, 73.87, nan, nan]]","[0, 1.0192675248212868, -1974.9684819888237]",0+
2200,43620,Custom_8,Custom_8,"[[49.20506601994072, nan, 43.714249396212026, nan, 37.183098591549296, nan, nan], [41.841269411210234, nan, 37.672555623771615, nan, 32.01172648139227, nan, nan]]","[0, -2.9756948998402173, 6033.443491081468]",0-
2201,43620,Custom_9,Custom_9,"[[65.9, 63.03, 64.29, 64.63, 65.10000000000001, 63.62, 64.52], [56.222706990072076, 56.188121602951426, 55.37214711940145, 55.97554450008551, 55.882402699184574, 52.93513219548318, 53.51818196841994]]","[0, -0.14460405257595524, 355.7982694942677]",0-
2202,43620,DIABETE3,RESP046,"[[9.53, 6.22, 8.64, 7.54, 8.52, 6.37, 8.75], [6.84, 4.73, 6.37, 5.17, 6.4, 4.35, 6.14]]","[-536.5720291927288, 0.1331736167670095, 540485.421808331]",-+
2203,43620,DRNKANY5,RESP046,"[[59.12, 61.95, 62.6, 58.48, 58.78, 60.23, 56.56], [54.32, 58.6, 58.35, 54.23, 54.45, 54.96, 51.31]]","[1032.7493485901475, -0.25650399920817624, -1039466.0187509302]",+-
2204,43620,_HCVU651,RESP046,"[[84.4, 85.89, 84.55, 87.91, 91.64, 93.4, 83.51], [80.75, 83.13, 80.77, 83.75, 88.54, 90.05, 78.24]]","[2191.8185547137164, -0.544044630210137, -2207482.0012265705]",+-
2205,43620,_RFHLTH,RESP061,"[[85.63, 88.67, 91.0, 86.74, 88.15, 90.93, 88.43], [82.36, 86.57, 88.67, 83.78, 85.37, 88.11, 85.43]]","[0, 0.46892845800925387, -856.2520113170905]",0+
2206,43620,_RFHYPE5,RESP046,"[[30.5, nan, 28.21, nan, 26.17, nan, 27.75], [26.13, nan, 24.54, nan, 22.78, nan, 23.58]]","[-951.1550623264683, 0.23601221480935797, 958341.4892035108]",-+
2207,43620,_RFSMOK3,RESP046,"[[25.92, 20.05, 16.2, 17.38, 19.85, 18.41, 20.34], [21.08, 17.35, 12.99, 13.95, 15.99, 13.94, 15.58]]","[-2478.051231806301, 0.6150237182496088, 2496155.9464013414]",-+
2208,43620,_TOTINDA,RESP046,"[[72.2, 77.54, 78.67, 79.34, 80.39, 80.3, 75.07], [67.99, 74.58, 75.1, 75.81, 77.08, 76.03, 70.56]]","[2904.0241381422857, -0.7208123834806462, -2924867.7983862776]",+-
2209,43780,Custom_9,Custom_9,"[[nan, nan, nan, nan, nan, nan, 69.38], [nan, nan, nan, nan, nan, nan, 56.758716388576]]","[0, 0, 69.38]",00
2210,43780,DIABETE3,RESP046,"[[nan, nan, nan, nan, nan, nan, 8.76], [nan, nan, nan, nan, nan, nan, 6.23]]","[0, 0, 8.76]",00
2211,43780,DRNKANY5,RESP046,"[[nan, nan, nan, nan, nan, nan, 58.51], [nan, nan, nan, nan, nan, nan, 52.63]]","[0, 0, 58.51]",00
2212,43780,_HCVU651,RESP046,"[[nan, nan, nan, nan, nan, nan, 85.45], [nan, nan, nan, nan, nan, nan, 80.18]]","[0, 0, 85.45]",00
2213,43780,_RFHLTH,RESP061,"[[nan, nan, nan, nan, nan, nan, 81.01], [nan, nan, nan, nan, nan, nan, 76.91]]","[0, 0, 81.01]",00
2214,43780,_RFHYPE5,RESP046,"[[nan, nan, nan, nan, nan, nan, 35.82], [nan, nan, nan, nan, nan, nan, 30.57]]","[0, 0, 35.82]",00
2215,43780,_RFSMOK3,RESP046,"[[nan, nan, nan, nan, nan, nan, 21.13], [nan, nan, nan, nan, nan, nan, 15.94]]","[0, 0, 21.13]",00
2216,43780,_TOTINDA,RESP046,"[[nan, nan, nan, nan, nan, nan, 68.95], [nan, nan, nan, nan, nan, nan, 63.13]]","[0, 0, 68.95]",00
2217,43900,BLOODCHO,RESP046,"[[75.57, nan, 76.34, nan, 85.85, nan, nan], [69.42, nan, 70.83, nan, 81.09, nan, nan]]","[0, 2.3788940676967694, -4709.528081664623]",0+
2218,43900,Custom_8,Custom_8,"[[61.24123329363505, nan, 57.571391144878184, nan, 44.77577169481654, nan, nan], [51.28887610860109, nan, 48.296606377992916, nan, 36.92944544733996, nan, nan]]","[0, -3.923828379518318, 7953.324999097611]",0-
2219,43900,Custom_9,Custom_9,"[[60.96, 66.66, 65.12, 66.34, 63.01, 66.27, 66.6], [48.1362563968239, 54.75048699568282, 52.67383994960695, 54.1786513905735, 50.00261748083035, 52.81084326564253, 52.28959818872998]]","[0, 0.5323431222182453, -1007.2292424660865]",0+
2220,43900,DIABETE3,RESP046,"[[13.52, 12.26, 13.5, 11.8, 13.74, 12.42, 11.59], [9.91, 8.91, 10.01, 8.66, 9.58, 9.21, 8.32]]","[0, -0.16680923700861405, 348.7630319718132]",0-
2221,43900,DRNKANY5,RESP046,"[[44.18, 38.72, 36.88, 35.86, 38.41, 45.43, 39.64], [37.95, 33.6, 31.2, 29.96, 32.12, 38.9, 33.33]]","[-2293.7673172486448, 0.5694649669241136, 2309823.6359757665]",-+
2222,43900,_HCVU651,RESP046,"[[72.51, 74.85, 76.85, 77.8, 79.04, 91.6, 80.93], [66.16, 69.09, 71.03, 71.65, 72.55, 87.66, 74.66]]","[0, 1.7518266854702242, -3449.970703813775]",0+
2223,43900,_RFHLTH,RESP061,"[[82.64, 77.24, 77.58, 78.43, 77.88, 80.11, 79.61], [78.64, 72.81, 72.5, 73.78, 72.78, 75.58, 74.59]]","[-1370.6272045275052, 0.34025233815029626, 1380390.6472832053]",-+
2224,43900,_RFHYPE5,RESP046,"[[34.24, nan, 37.58, nan, 36.52, nan, 37.94], [28.73, nan, 32.09, nan, 30.7, nan, 31.96]]","[0, 0.4968950871670386, -964.1990220548538]",0+
2225,43900,_RFSMOK3,RESP046,"[[25.15, 22.04, 24.8, 27.4, 20.99, 18.21, 18.25], [20.15, 17.77, 19.45, 21.52, 15.38, 13.31, 13.25]]","[1602.4629393813188, -0.3981327285788635, -1612431.7442631433]",+-
2226,43900,_TOTINDA,RESP046,"[[71.23, 69.73, 71.36, 71.29, 70.18, 70.8, 73.15], [65.7, 64.54, 66.07, 65.65, 64.55, 65.25, 67.47]]","[-597.8362868274655, 0.14847900391509447, 601852.860325294]",-+
2227,43940,BLOODCHO,RESP046,"[[79.64, nan, nan, nan, nan, nan, nan], [72.84, nan, nan, nan, nan, nan, nan]]","[0, 0, 79.64]",00
2228,43940,Custom_8,Custom_8,"[[44.5128076343546, nan, nan, nan, nan, nan, nan], [34.959762777869294, nan, nan, nan, nan, nan, nan]]","[0, 0, 44.5128076343546]",00
2229,43940,Custom_9,Custom_9,"[[61.16, nan, nan, nan, nan, nan, nan], [45.15687530511619, nan, nan, nan, nan, nan, nan]]","[0, 0, 61.16]",00
2230,43940,DIABETE3,RESP046,"[[9.87, nan, nan, nan, nan, nan, nan], [6.07, nan, nan, nan, nan, nan, nan]]","[0, 0, 9.87]",00
2231,43940,DRNKANY5,RESP046,"[[55.97, nan, nan, nan, nan, nan, nan], [48.44, nan, nan, nan, nan, nan, nan]]","[0, 0, 55.97]",00
2232,43940,_HCVU651,RESP046,"[[71.15, nan, nan, nan, nan, nan, nan], [61.64, nan, nan, nan, nan, nan, nan]]","[0, 0, 71.15]",00
2233,43940,_RFHLTH,RESP061,"[[84.18, nan, nan, nan, nan, nan, nan], [79.12, nan, nan, nan, nan, nan, nan]]","[0, 0, 84.18]",00
2234,43940,_RFHYPE5,RESP046,"[[30.01, nan, nan, nan, nan, nan, nan], [24.17, nan, nan, nan, nan, nan, nan]]","[0, 0, 30.01]",00
2235,43940,_RFSMOK3,RESP046,"[[28.24, nan, nan, nan, nan, nan, nan], [20.42, nan, nan, nan, nan, nan, nan]]","[0, 0, 28.24]",00
2236,43940,_TOTINDA,RESP046,"[[74.64, nan, nan, nan, nan, nan, nan], [68.62, nan, nan, nan, nan, nan, nan]]","[0, 0, 74.64]",00
2237,44060,BLOODCHO,RESP046,"[[77.01, nan, 77.23, nan, 82.83, nan, nan], [72.21, nan, 73.13, nan, 79.73, nan, nan]]","[0, 1.2433276084745906, -2423.9276796692247]",0+
2238,44060,Custom_8,Custom_8,"[[45.266848461238794, nan, 47.92179204972161, nan, 44.524930580707476, nan, nan], [38.95277460251961, nan, 41.43307172251052, nan, 40.10596905573077, nan, nan]]","[0, 0.045286275942453685, -44.91768814484091]",0+
2239,44060,Custom_9,Custom_9,"[[59.2, 60.97, 63.64, 61.03, 63.760000000000005, 64.65, nan], [49.98669983122226, 52.741269842800776, 54.27954595118378, 50.84567380726639, 56.471728600003985, 57.211095510762355, nan]]","[0, 0.9149517141464972, -1780.1313906294338]",0+
2240,44060,DIABETE3,RESP046,"[[9.28, 9.21, 8.54, 10.11, 8.86, 10.63, 7.58], [7.22, 7.15, 6.33, 7.76, 7.25, 8.65, 5.78]]","[0, -0.02776932249942467, 65.17959487894557]",0-
2241,44060,DRNKANY5,RESP046,"[[61.29, 57.99, 60.43, 61.78, 57.92, 58.37, 58.26], [56.53, 53.95, 56.02, 57.04, 54.37, 54.84, 54.14]]","[0, -0.3911798648673043, 847.4811689962312]",0-
2242,44060,_HCVU651,RESP046,"[[77.39, 77.49, 77.54, 85.34, 90.81, 92.39, 91.88], [71.75, 73.26, 72.74, 80.46, 88.09, 90.18, 89.02]]","[0, 2.8441450015430645, -5643.832429516797]",0+
2243,44060,_RFHLTH,RESP061,"[[84.39, 85.14, 84.23, 82.68, 85.61, 85.83, 85.0], [80.96, 82.44, 80.88, 78.88, 83.34, 83.54, 82.14]]","[-528.4803374223475, 0.1312343516214073, 532131.0362300227]",-+
2244,44060,_RFHYPE5,RESP046,"[[28.51, nan, 31.05, nan, 30.82, nan, 29.04], [24.63, nan, 27.17, nan, 27.8, nan, 25.55]]","[1113.385198732959, -0.276393815917008, -1121219.042673616]",+-
2245,44060,_RFSMOK3,RESP046,"[[20.33, 18.36, 19.91, 19.51, 16.34, 17.77, 16.86], [16.06, 15.09, 15.97, 15.16, 13.56, 14.87, 13.59]]","[0, -0.542592147238974, 1111.4304659858215]",0-
2246,44060,_TOTINDA,RESP046,"[[80.19, 79.5, 82.17, 82.8, 80.66, 81.79, 80.3], [76.52, 76.42, 78.54, 79.08, 78.03, 79.22, 76.89]]","[919.5035076215049, -0.2282533988281568, -925957.4430505136]",+-
2247,44140,BLOODCHO,RESP046,"[[84.26, nan, 84.85, nan, 85.61, nan, nan], [81.16, nan, 81.46, nan, 82.59, nan, nan]]","[0, 0.33707739343479765, -593.6341279107544]",0+
2248,44140,Custom_8,Custom_8,"[[42.66555898409685, nan, 42.68709487330584, nan, 40.99988319121598, nan, nan], [38.73099796180866, nan, 37.4850294533196, nan, 35.851539447122406, nan, nan]]","[0, -0.4623049195476191, 972.8020271513745]",0-
2249,44140,Custom_9,Custom_9,"[[62.17, 63.64, 60.870000000000005, 59.879999999999995, 64.14, 65.53999999999999, nan], [55.445232346021164, 57.124717964661855, 52.13784677184373, 50.783357762338895, 55.485544500085524, 54.404022270137204, nan]]","[-2216.91952677954, 0.5506394447152926, 2231435.7707391856]",-+
2250,44140,DIABETE3,RESP046,"[[10.07, 9.43, 9.17, 13.42, 9.54, 12.61, 7.64], [8.46, 7.9, 7.21, 10.4, 7.29, 9.45, 4.52]]","[1702.6161364914246, -0.42268422762094127, -1714566.5424897617]",+-
2251,44140,DRNKANY5,RESP046,"[[58.95, 59.6, 60.1, 59.61, 57.25, 54.48, 55.05], [55.52, 56.41, 55.73, 54.98, 52.96, 49.17, 48.54]]","[737.6233951336367, -0.18334376908130773, -741836.5883839092]",+-
2252,44140,_HCVU651,RESP046,"[[91.31, 92.26, 91.92, 91.85, 89.56, 92.85, 92.35], [89.15, 90.28, 88.96, 88.95, 86.23, 89.38, 88.19]]","[0, 0.13995888145279686, -190.22214242674005]",0+
2253,44140,_RFHLTH,RESP061,"[[83.6, 82.4, 82.76, 80.38, 80.61, 82.9, 80.64], [81.6, 80.05, 79.86, 76.93, 77.24, 79.25, 75.66]]","[0, -0.2956334601642271, 677.1804226587128]",0-
2254,44140,_RFHYPE5,RESP046,"[[31.94, nan, 33.24, nan, 30.67, nan, 32.87], [29.08, nan, 29.3, nan, 26.95, nan, 27.03]]","[0, 0.06364135525223086, -95.82220834428412]",0+
2255,44140,_RFSMOK3,RESP046,"[[20.49, 19.08, 20.27, 19.87, 20.38, 17.14, 18.49], [17.59, 16.49, 16.43, 15.85, 16.87, 13.06, 13.32]]","[0, -0.4055398361580912, 836.2254386780473]",0-
2256,44140,_TOTINDA,RESP046,"[[73.74, 77.61, 73.38, 75.01, 74.33, 75.04, 75.96], [70.84, 75.04, 69.4, 71.01, 70.47, 70.87, 70.37]]","[0, 0.2499203704603202, -428.5246626514636]",0+
2257,45060,Custom_9,Custom_9,"[[nan, nan, nan, nan, nan, 66.3, nan], [nan, nan, nan, nan, nan, 58.7733739298408, nan]]","[0, 0, 66.3]",00
2258,45060,DIABETE3,RESP046,"[[nan, nan, nan, nan, nan, 11.27, nan], [nan, nan, nan, nan, nan, 9.35, nan]]","[0, 0, 11.27]",00
2259,45060,DRNKANY5,RESP046,"[[nan, nan, nan, nan, nan, 58.41, nan], [nan, nan, nan, nan, nan, 54.82, nan]]","[0, 0, 58.41]",00
2260,45060,_HCVU651,RESP046,"[[nan, nan, nan, nan, nan, 90.55, nan], [nan, nan, nan, nan, nan, 87.71, nan]]","[0, 0, 90.55]",00
2261,45060,_RFHLTH,RESP061,"[[nan, nan, nan, nan, nan, 84.72, nan], [nan, nan, nan, nan, nan, 82.31, nan]]","[0, 0, 84.72]",00
2262,45060,_RFSMOK3,RESP046,"[[nan, nan, nan, nan, nan, 19.43, nan], [nan, nan, nan, nan, nan, 16.61, nan]]","[0, 0, 19.43]",00
2263,45060,_TOTINDA,RESP046,"[[nan, nan, nan, nan, nan, 75.41, nan], [nan, nan, nan, nan, nan, 72.45, nan]]","[0, 0, 75.41]",00
2264,45104,BLOODCHO,RESP046,"[[75.11, nan, nan, nan, nan, nan, nan], [70.62, nan, nan, nan, nan, nan, nan]]","[0, 0, 75.11]",00
2265,45104,Custom_8,Custom_8,"[[58.02156836639595, nan, nan, nan, nan, nan, nan], [50.94846507686959, nan, nan, nan, nan, nan, nan]]","[0, 0, 58.02156836639595]",00
2266,45104,Custom_9,Custom_9,"[[61.58, 63.870000000000005, nan, nan, nan, nan, nan], [52.196162831762265, 56.50974864559641, nan, nan, nan, nan, nan]]","[0, 2.290000000000006, -4543.6100000000115]",0+
2267,45104,DIABETE3,RESP046,"[[11.08, 8.1, nan, nan, nan, nan, nan], [8.61, 6.36, nan, nan, nan, nan, nan]]","[0, -2.98, 6003.86]",0-
2268,45104,DRNKANY5,RESP046,"[[54.55, 59.68, nan, nan, nan, nan, nan], [50.08, 55.98, nan, nan, nan, nan, nan]]","[0, 5.1300000000000034, -10261.880000000005]",0+
2269,45104,_HCVU651,RESP046,"[[78.38, 77.82, nan, nan, nan, nan, nan], [73.93, 74.08, nan, nan, nan, nan, nan]]","[0, -0.5600000000000023, 1204.5400000000045]",0-
2270,45104,_RFHLTH,RESP061,"[[83.53, 83.23, nan, nan, nan, nan, nan], [80.22, 80.39, nan, nan, nan, nan, nan]]","[0, -0.29999999999999716, 686.8299999999944]",0-
2271,45104,_RFHYPE5,RESP046,"[[32.49, nan, nan, nan, nan, nan, nan], [28.53, nan, nan, nan, nan, nan, nan]]","[0, 0, 32.49]",00
2272,45104,_RFSMOK3,RESP046,"[[20.69, 20.84, nan, nan, nan, nan, nan], [16.69, 17.61, nan, nan, nan, nan, nan]]","[0, 0, 20.765]",00
2273,45104,_TOTINDA,RESP046,"[[73.95, 82.17, nan, nan, nan, nan, nan], [69.97, 79.47, nan, nan, nan, nan, nan]]","[0, 8.22, -16456.469999999998]",0+
2274,45220,BLOODCHO,RESP046,"[[76.93, nan, 79.2, nan, nan, nan, nan], [70.56, nan, 74.5, nan, nan, nan, nan]]","[0, 1.1349999999999978, -2205.5549999999957]",0+
2275,45220,Custom_8,Custom_8,"[[52.281294683478485, nan, 46.33838383838384, nan, nan, nan, nan], [43.14439110096141, nan, 40.30866376864899, nan, nan, nan, nan]]","[0, -2.9714554225473226, 6027.878149426145]",0-
2276,45220,Custom_9,Custom_9,"[[63.7, nan, 60.49, nan, nan, 64.31, 57.6], [51.14289842360109, nan, 51.035392657545216, nan, nan, 55.010876385379106, 44.27045012012783]]","[0, -0.7292167916270914, 1529.9691936879212]",0-
2277,45220,DIABETE3,RESP046,"[[8.69, nan, 8.58, nan, nan, 9.7, 8.71], [6.44, nan, 6.76, nan, nan, 7.72, 6.08]]","[0, 0.055448695702796265, -102.81846499943875]",0+
2278,45220,DRNKANY5,RESP046,"[[62.23, nan, 53.76, nan, nan, 56.53, 54.43], [55.92, nan, 49.06, nan, nan, 51.94, 47.92]]","[-2139.9159560423764, 0.5309886264676439, 2156050.5930347466]",-+
2279,45220,_HCVU651,RESP046,"[[79.62, nan, 79.01, nan, nan, 86.16, 87.95], [73.54, nan, 74.11, nan, nan, 83.02, 83.15]]","[-1567.574211745914, 0.3895316769554305, 1577158.03980977]",-+
2280,45220,_RFHLTH,RESP061,"[[85.41, nan, 86.05, nan, nan, 86.25, 87.72], [81.8, nan, 83.38, nan, nan, 83.7, 84.31]]","[0, 0.3346613302893938, -587.6491837861875]",0+
2281,45220,_RFHYPE5,RESP046,"[[28.73, nan, 29.61, nan, nan, nan, 28.42], [23.69, nan, 25.89, nan, nan, nan, 23.5]]","[0, -0.07333554305405328, 176.4813093560981]",0-
