,Locationabbr,QuestionID,RESPONSEID,Confidence_limit_High_2011,Confidence_limit_High_2012,Confidence_limit_High_2013,Confidence_limit_High_2014,Confidence_limit_High_2015,Confidence_limit_High_2016,Confidence_limit_High_2017,Confidence_limit_Low_2011,Confidence_limit_Low_2012,Confidence_limit_Low_2013,Confidence_limit_Low_2014,Confidence_limit_Low_2015,Confidence_limit_Low_2016,Confidence_limit_Low_2017,Data_value_2011,Data_value_2012,Data_value_2013,Data_value_2014,Data_value_2015,Data_value_2016,Data_value_2017,Sample_Size_2011,Sample_Size_2012,Sample_Size_2013,Sample_Size_2014,Sample_Size_2015,Sample_Size_2016,Sample_Size_2017,mean_and_cl,anova_p,param_list,trend_class
69,10900,_TOTINDA,RESP046,73.55,82.19,77.34,79.87,76.81,77.9,83.66,64.61,75.83,69.26,72.19,64.57,68.18,74.3,69.08,79.01,73.3,76.03,70.69,73.04,78.98,785.0,1040.0,694.0,803.0,518.0,474.0,604.0,"[[69.08, 79.01, 73.3, 76.03, 70.69, 73.04, 78.98], [64.61, 75.83, 69.26, 72.19, 64.57, 68.18, 74.3]]",1.1102230246251565e-16,"[0, 0.7110436299758042, -1358.7706428960073]",0+
70,11244,Custom_9,Custom_9,,68.49159257472729,,,,,,,50.90840742527271,,,,,,,59.7,,,,,,,572.0,,,,,,"[[nan, 59.7, nan, nan, nan, nan, nan], [nan, 50.90840742527271, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 59.7]",00
71,11244,DIABETE3,RESP046,,11.86,,,,,,,7.04,,,,,,,9.45,,,,,,,113.0,,,,,,"[[nan, 9.45, nan, nan, nan, nan, nan], [nan, 7.04, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 9.45]",00
72,11244,DRNKANY5,RESP046,,65.79,,,,,,,56.69,,,,,,,61.24,,,,,,,541.0,,,,,,"[[nan, 61.24, nan, nan, nan, nan, nan], [nan, 56.69, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 61.24]",00
73,11244,_HCVU651,RESP046,,85.95,,,,,,,78.89,,,,,,,82.42,,,,,,,579.0,,,,,,"[[nan, 82.42, nan, nan, nan, nan, nan], [nan, 78.89, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 82.42]",00
74,11244,_RFHLTH,RESP061,,89.73,,,,,,,84.25,,,,,,,86.99,,,,,,,886.0,,,,,,"[[nan, 86.99, nan, nan, nan, nan, nan], [nan, 84.25, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 86.99]",00
75,11244,_RFSMOK3,RESP046,,12.7,,,,,,,7.22,,,,,,,9.96,,,,,,,84.0,,,,,,"[[nan, 9.96, nan, nan, nan, nan, nan], [nan, 7.22, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 9.96]",00
76,11244,_TOTINDA,RESP046,,87.54,,,,,,,81.16,,,,,,,84.35,,,,,,,789.0,,,,,,"[[nan, 84.35, nan, nan, nan, nan, nan], [nan, 81.16, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 84.35]",00
77,11260,BLOODCHO,RESP046,78.03,,80.01,,80.85,,,70.85,,73.93,,72.73,,,74.44,,76.97,,76.79,,,991.0,,1251.0,,889.0,,,"[[74.44, nan, 76.97, nan, 76.79, nan, nan], [70.85, nan, 73.93, nan, 72.73, nan, nan]]",1.1102230246251565e-16,"[0, 0.5674216256059307, -1066.276691188187]",0+
78,11260,Custom_8,Custom_8,49.9774874408421,,53.624522879735736,,52.43682209250969,,,38.95319498795962,,43.86800667723452,,40.04917868884204,,,44.46534121440086,,48.74626477848513,,46.24300039067587,,,367.0,,507.0,,374.0,,,"[[44.46534121440086, nan, 48.74626477848513, nan, 46.24300039067587, nan, nan], [38.95319498795962, nan, 43.86800667723452, nan, 40.04917868884204, nan, nan]]",1.1102230246251565e-16,"[0, 0.3932801791374735, -745.4377507105337]",0+
79,11260,Custom_9,Custom_9,74.41208198363394,71.4414810193246,73.5289748487511,70.5255680662946,77.45698495019434,75.80926838491956,74.18437720897256,58.84791801636605,58.67851898067541,59.971025151248895,57.89443193370542,59.583015049805674,55.17073161508046,54.555622791027446,66.63,65.06,66.75,64.21000000000001,68.52000000000001,65.49000000000001,64.37,785.0,931.0,981.0,1099.0,702.0,666.0,648.0,"[[66.63, 65.06, 66.75, 64.21000000000001, 68.52000000000001, 65.49000000000001, 64.37], [58.84791801636605, 58.67851898067541, 59.971025151248895, 57.89443193370542, 59.583015049805674, 55.17073161508046, 54.555622791027446]]",1.1102230246251565e-16,"[0, -0.21510256466567348, 499.2411821325061]",0-
80,11260,DIABETE3,RESP046,11.44,9.48,9.52,10.03,10.44,9.59,9.39,6.62,6.14,6.04,6.89,5.78,5.17,5.47,9.03,7.81,7.78,8.46,8.11,7.38,7.43,118.0,135.0,131.0,178.0,105.0,120.0,109.0,"[[9.03, 7.81, 7.78, 8.46, 8.11, 7.38, 7.43], [6.62, 6.14, 6.04, 6.89, 5.78, 5.17, 5.47]]",1.1102230246251565e-16,"[0, -0.22449219454908387, 460.1787933236859]",0-
81,11260,DRNKANY5,RESP046,62.82,62.25,59.84,61.49,61.78,62.87,64.01,55.1,55.75,53.22,55.37,52.88,53.03,54.91,58.96,59.0,56.53,58.43,57.33,57.95,59.46,686.0,867.0,842.0,1009.0,592.0,560.0,576.0,"[[58.96, 59.0, 56.53, 58.43, 57.33, 57.95, 59.46], [55.1, 55.75, 53.22, 55.37, 52.88, 53.03, 54.91]]",1.1102230246251565e-16,"[-876.0365287406569, 0.21748948422416028, 882214.8808035734]",-+
82,11260,_HCVU651,RESP046,82.44,83.61,83.95,85.93,84.43,92.55,91.43,75.7,78.17,78.07,80.75,75.53,86.01,84.97,79.07,80.89,81.01,83.34,79.98,89.28,88.2,834.0,1004.0,1002.0,1176.0,662.0,653.0,638.0,"[[79.07, 80.89, 81.01, 83.34, 79.98, 89.28, 88.2], [75.7, 78.17, 78.07, 80.75, 75.53, 86.01, 84.97]]",1.1102230246251565e-16,"[-1503.5604265026261, 0.3736485721939305, 1512659.897130592]",-+
83,11260,_RFHLTH,RESP061,86.85,88.38,88.37,88.77,89.39,89.54,84.7,80.85,84.14,83.83,84.81,84.25,84.02,77.02,83.85,86.26,86.1,86.79,86.82,86.78,80.86,1061.0,1260.0,1300.0,1533.0,887.0,857.0,846.0,"[[83.85, 86.26, 86.1, 86.79, 86.82, 86.78, 80.86], [80.85, 84.14, 83.83, 84.81, 84.25, 84.02, 77.02]]",1.1102230246251565e-16,"[2306.1984916970423, -0.5726258084543239, -2321913.57430419]",+-
84,11260,_RFHYPE5,RESP046,32.2,,32.18,,30.56,,36.09,25.74,,26.46,,23.62,,28.13,28.97,,29.32,,27.09,,32.11,439.0,,506.0,,382.0,,394.0,"[[28.97, nan, 29.32, nan, 27.09, nan, 32.11], [25.74, nan, 26.46, nan, 23.62, nan, 28.13]]",1.1102230246251565e-16,"[-1360.6736896108987, 0.3379014966170784, 1369829.6909325824]",-+
85,11260,_RFSMOK3,RESP046,22.64,20.64,22.21,20.55,19.52,18.77,23.82,16.6,15.62,16.77,15.85,12.94,12.15,15.66,19.62,18.13,19.49,18.2,16.23,15.46,19.74,244.0,262.0,274.0,286.0,146.0,149.0,151.0,"[[19.62, 18.13, 19.49, 18.2, 16.23, 15.46, 19.74], [16.6, 15.62, 16.77, 15.85, 12.94, 12.15, 15.66]]",1.1102230246251565e-16,"[-1172.428089007667, 0.29101014118152074, 1180892.8814414793]",-+
86,11260,_TOTINDA,RESP046,82.03,85.76,81.85,84.72,80.44,86.11,85.18,76.07,80.98,76.17,80.22,72.44,77.77,78.56,79.05,83.37,79.01,82.47,76.44,81.94,81.87,916.0,1221.0,1129.0,1464.0,773.0,830.0,752.0,"[[79.05, 83.37, 79.01, 82.47, 76.44, 81.94, 81.87], [76.07, 80.98, 76.17, 80.22, 72.44, 77.77, 78.56]]",1.1102230246251565e-16,"[0, 0.21857462838935024, -360.14831059073657]",0+
87,11700,BLOODCHO,RESP046,88.98,,,,,,,77.66,,,,,,,83.32,,,,,,,518.0,,,,,,,"[[83.32, nan, nan, nan, nan, nan, nan], [77.66, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 83.32]",00
88,11700,Custom_8,Custom_8,55.34950582061469,,,,,,,39.441660766039185,,,,,,,47.395583293326936,,,,,,,229.0,,,,,,,"[[47.395583293326936, nan, nan, nan, nan, nan, nan], [39.441660766039185, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 47.395583293326936]",00
89,11700,Custom_9,Custom_9,68.31075850200516,68.1336549756192,,,,,,46.02924149799485,49.3063450243808,,,,,,57.17,58.72,,,,,,304.0,327.0,,,,,,"[[57.17, 58.72, nan, nan, nan, nan, nan], [46.02924149799485, 49.3063450243808, nan, nan, nan, nan, nan]]",0.04915731850089522,"[0, 1.5499999999999972, -3059.8799999999947]",0+
90,11700,DIABETE3,RESP046,11.14,10.76,,,,,,6.08,5.9,,,,,,8.61,8.33,,,,,,73.0,67.0,,,,,,"[[8.61, 8.33, nan, nan, nan, nan, nan], [6.08, 5.9, nan, nan, nan, nan, nan]]",0.0005988857686513027,"[0, -0.2799999999999992, 571.6899999999982]",0-
91,11700,DRNKANY5,RESP046,51.66,54.71,,,,,,38.76,44.41,,,,,,45.21,49.56,,,,,,233.0,271.0,,,,,,"[[45.21, 49.56, nan, nan, nan, nan, nan], [38.76, 44.41, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 4.3500000000000005, -8702.64]",0+
92,11700,_HCVU651,RESP046,80.21,78.05,,,,,,65.55,66.17,,,,,,72.88,72.11,,,,,,246.0,276.0,,,,,,"[[72.88, 72.11, nan, nan, nan, nan, nan], [65.55, 66.17, nan, nan, nan, nan, nan]]",0.03247043598420807,"[0, -0.7699999999999961, 1621.3499999999924]",0-
93,11700,_RFHLTH,RESP061,86.18,87.13,,,,,,77.86,80.11,,,,,,82.02,83.62,,,,,,445.0,482.0,,,,,,"[[82.02, 83.62, nan, nan, nan, nan, nan], [77.86, 80.11, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 1.6000000000000092, -3135.580000000018]",0+
94,11700,_RFHYPE5,RESP046,34.49,,,,,,,24.89,,,,,,,29.69,,,,,,,242.0,,,,,,,"[[29.69, nan, nan, nan, nan, nan, nan], [24.89, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 29.69]",00
95,11700,_RFSMOK3,RESP046,28.47,27.91,,,,,,16.95,18.61,,,,,,22.71,23.26,,,,,,93.0,99.0,,,,,,"[[22.71, 23.26, nan, nan, nan, nan, nan], [16.95, 18.61, nan, nan, nan, nan, nan]]",0.019206667522181253,"[0, 0.5500000000000007, -1083.3400000000017]",0+
96,11700,_TOTINDA,RESP046,80.26,82.55,,,,,,69.6,74.79,,,,,,74.93,78.67,,,,,,420.0,452.0,,,,,,"[[74.93, 78.67, nan, nan, nan, nan, nan], [69.6, 74.79, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 3.7399999999999944, -7446.209999999989]",0+
97,12060,BLOODCHO,RESP046,83.38,,82.8,,86.02,,,79.06,,78.68,,80.96,,,81.22,,80.74,,83.49,,,3542.0,,3018.0,,1793.0,,,"[[81.22, nan, 80.74, nan, 83.49, nan, nan], [79.06, nan, 78.68, nan, 80.96, nan, nan]]",1.1102230246251565e-16,"[0, 0.6032315088812996, -1132.4057672997235]",0+
98,12060,Custom_8,Custom_8,45.82471909061172,,47.81438331004941,,43.63305508225896,,,39.991582312983454,,41.88093499562312,,36.544211656272594,,,42.90815070179759,,44.847659152836265,,40.08863336926578,,,1476.0,,1226.0,,737.0,,,"[[42.90815070179759, nan, 44.847659152836265, nan, 40.08863336926578, nan, nan], [39.991582312983454, nan, 41.88093499562312, nan, 36.544211656272594, nan, nan]]",1.1102230246251565e-16,"[0, -0.8024325867588747, 1657.8085509471794]",0-
99,12060,Custom_9,Custom_9,64.91961788799021,66.36542770512978,67.15446171696736,68.76471350812169,68.64133972264241,71.15381208949037,68.52012896660393,55.76038211200978,55.43457229487024,58.005538283032635,58.55528649187831,56.39866027735758,60.106187910509625,58.439871033396074,60.339999999999996,60.900000000000006,62.58,63.66,62.519999999999996,65.63,63.480000000000004,2350.0,1498.0,2071.0,1641.0,1181.0,1445.0,1671.0,"[[60.339999999999996, 60.900000000000006, 62.58, 63.66, 62.519999999999996, 65.63, 63.480000000000004], [55.76038211200978, 55.43457229487024, 58.005538283032635, 58.55528649187831, 56.39866027735758, 60.106187910509625, 58.439871033396074]]",1.1102230246251565e-16,"[0, 0.6830517393125479, -1312.9638142249707]",0+
100,12060,DIABETE3,RESP046,9.26,10.18,10.76,11.27,10.28,12.13,11.66,7.34,7.56,8.32,8.53,7.58,9.43,9.04,8.3,8.87,9.54,9.9,8.93,10.78,10.35,501.0,299.0,433.0,356.0,263.0,345.0,365.0,"[[8.3, 8.87, 9.54, 9.9, 8.93, 10.78, 10.35], [7.34, 7.56, 8.32, 8.53, 7.58, 9.43, 9.04]]",1.1102230246251565e-16,"[0, 0.323087365989669, -641.160194278957]",0+
101,12060,DRNKANY5,RESP046,59.97,54.58,54.43,56.63,59.44,54.88,56.15,55.31,49.18,49.81,51.61,53.48,49.62,51.41,57.64,51.88,52.12,54.12,56.46,52.25,53.78,1953.0,1246.0,1705.0,1380.0,1046.0,1167.0,1450.0,"[[57.64, 51.88, 52.12, 54.12, 56.46, 52.25, 53.78], [55.31, 49.18, 49.81, 51.61, 53.48, 49.62, 51.41]]",1.1102230246251565e-16,"[0, -0.1449532076387909, 346.0236657932933]",0-
102,12060,_HCVU651,RESP046,75.21,77.09,76.86,80.45,85.72,85.27,82.83,70.15,71.41,72.12,75.39,79.88,80.61,78.87,72.68,74.25,74.49,77.92,82.8,82.94,80.85,2339.0,1440.0,2105.0,1583.0,1189.0,1384.0,1644.0,"[[72.68, 74.25, 74.49, 77.92, 82.8, 82.94, 80.85], [70.15, 71.41, 72.12, 75.39, 79.88, 80.61, 78.87]]",1.1102230246251565e-16,"[0, 1.946606348673224, -3842.1613156036337]",0+
103,12060,_RFHLTH,RESP061,85.71,88.27,85.37,86.49,88.52,86.01,85.65,82.27,84.79,82.03,82.89,84.8,82.33,82.31,83.99,86.53,83.7,84.69,86.66,84.17,83.98,3319.0,2139.0,2907.0,2339.0,1727.0,2026.0,2435.0,"[[83.99, 86.53, 83.7, 84.69, 86.66, 84.17, 83.98], [82.27, 84.79, 82.03, 82.89, 84.8, 82.33, 82.31]]",1.1102230246251565e-16,"[0, -0.059439016549998946, 204.57874985894324]",0-
104,12060,_RFHYPE5,RESP046,31.24,,32.63,,34.14,,32.84,27.4,,28.83,,29.2,,28.8,29.32,,30.73,,31.67,,30.82,1582.0,,1332.0,,864.0,,1105.0,"[[29.32, nan, 30.73, nan, 31.67, nan, 30.82], [27.4, nan, 28.83, nan, 29.2, nan, 28.8]]",1.1102230246251565e-16,"[596.3130000212348, -0.14797360229079795, -600733.0504176969]",+-
105,12060,_RFSMOK3,RESP046,19.59,19.49,17.99,16.54,17.55,15.88,16.62,15.91,15.17,14.35,12.7,13.19,12.16,13.24,17.75,17.33,16.17,14.62,15.37,14.02,14.93,563.0,360.0,438.0,307.0,253.0,280.0,369.0,"[[17.75, 17.33, 16.17, 14.62, 15.37, 14.02, 14.93], [15.91, 15.17, 14.35, 12.7, 13.19, 12.16, 13.24]]",1.1102230246251565e-16,"[-465.2110872064315, 0.11535118646707293, 469063.42201472656]",-+
106,12060,_TOTINDA,RESP046,78.58,83.08,77.99,81.99,78.33,75.55,74.4,74.58,78.96,73.95,78.11,72.89,71.01,70.16,76.58,81.02,75.97,80.05,75.61,73.28,72.28,2913.0,1972.0,2423.0,2190.0,1407.0,1793.0,1912.0,"[[76.58, 81.02, 75.97, 80.05, 75.61, 73.28, 72.28], [74.58, 78.96, 73.95, 78.11, 72.89, 71.01, 70.16]]",1.1102230246251565e-16,"[1333.6861818400582, -0.33136752527849256, -1341874.7175584645]",+-
107,12100,BLOODCHO,RESP046,88.54,,,,,,,80.2,,,,,,,84.37,,,,,,,961.0,,,,,,,"[[84.37, nan, nan, nan, nan, nan, nan], [80.2, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 84.37]",00
108,12100,Custom_8,Custom_8,51.97129129827777,,,,,,,40.85791339533369,,,,,,,46.41460234680573,,,,,,,426.0,,,,,,,"[[46.41460234680573, nan, nan, nan, nan, nan, nan], [40.85791339533369, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 46.41460234680573]",00
109,12100,Custom_9,Custom_9,66.83208051844817,65.55838122946685,,,,,,50.487919481551835,47.52161877053315,,,,,,58.66,56.54,,,,,,631.0,601.0,,,,,,"[[58.66, 56.54, nan, nan, nan, nan, nan], [50.487919481551835, 47.52161877053315, nan, nan, nan, nan, nan]]",0.0001443266796800069,"[0, -2.119999999999997, 4321.979999999994]",0-
110,12100,DIABETE3,RESP046,12.66,11.96,,,,,,8.0,7.6,,,,,,10.33,9.78,,,,,,144.0,133.0,,,,,,"[[10.33, 9.78, nan, nan, nan, nan, nan], [8.0, 7.6, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -0.5500000000000007, 1116.3800000000012]",0-
111,12100,DRNKANY5,RESP046,59.76,61.91,,,,,,50.12,52.65,,,,,,54.94,57.28,,,,,,559.0,554.0,,,,,,"[[54.94, 57.28, nan, nan, nan, nan, nan], [50.12, 52.65, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 2.3400000000000034, -4650.800000000007]",0+
112,12100,_HCVU651,RESP046,84.15,83.21,,,,,,74.11,74.07,,,,,,79.13,78.64,,,,,,612.0,546.0,,,,,,"[[79.13, 78.64, nan, nan, nan, nan, nan], [74.11, 74.07, nan, nan, nan, nan, nan]]",0.01818861567460628,"[0, -0.48999999999999483, 1064.5199999999895]",0-
113,12100,_RFHLTH,RESP061,85.2,86.47,,,,,,78.54,80.59,,,,,,81.87,83.53,,,,,,864.0,830.0,,,,,,"[[81.87, 83.53, nan, nan, nan, nan, nan], [78.54, 80.59, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 1.6599999999999966, -3256.389999999993]",0+
114,12100,_RFHYPE5,RESP046,39.46,,,,,,,31.34,,,,,,,35.4,,,,,,,460.0,,,,,,,"[[35.4, nan, nan, nan, nan, nan, nan], [31.34, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 35.4]",00
115,12100,_RFSMOK3,RESP046,27.12,25.9,,,,,,18.34,18.1,,,,,,22.73,22.0,,,,,,188.0,180.0,,,,,,"[[22.73, 22.0, nan, nan, nan, nan, nan], [18.34, 18.1, nan, nan, nan, nan, nan]]",1.7040895424758062e-06,"[0, -0.7300000000000004, 1490.7600000000007]",0-
116,12100,_TOTINDA,RESP046,78.53,77.78,,,,,,70.15,70.38,,,,,,74.34,74.08,,,,,,746.0,722.0,,,,,,"[[74.34, 74.08, nan, nan, nan, nan, nan], [70.15, 70.38, nan, nan, nan, nan, nan]]",0.04650822813782152,"[0, -0.2600000000000051, 597.2000000000103]",0-
117,12260,BLOODCHO,RESP046,87.76,,89.33,,87.05,,,77.06,,81.65,,73.61,,,82.41,,85.49,,80.33,,,1109.0,,823.0,,693.0,,,"[[82.41, nan, 85.49, nan, 80.33, nan, nan], [77.06, nan, 81.65, nan, 73.61, nan, nan]]",1.1102230246251565e-16,"[0, -0.600262559582466, 1290.4147733314178]",0-
118,12260,Custom_8,Custom_8,51.86073125469665,,51.6385198276632,,59.091250760284304,,,39.12337261619282,,39.24930330954584,,40.89630059039414,,,45.492051935444735,,45.44391156860452,,49.99377567533922,,,526.0,,395.0,,339.0,,,"[[45.492051935444735, nan, 45.44391156860452, nan, 49.99377567533922, nan, nan], [39.12337261619282, nan, 39.24930330954584, nan, 40.89630059039414, nan, nan]]",1.1102230246251565e-16,"[0, 1.2279428973073914, -2424.7052383455466]",0+
119,12260,Custom_9,Custom_9,75.62277004994785,77.6586749693798,82.2103762401833,77.23960716676696,76.14095440255757,77.1029830332578,82.81731648203302,53.05722995005216,52.98132503062018,60.14962375981672,53.82039283323304,50.679045597442425,52.99701696674222,58.26268351796696,64.34,65.32,71.18,65.53,63.41,65.05000000000001,70.53999999999999,770.0,633.0,621.0,576.0,508.0,543.0,567.0,"[[64.34, 65.32, 71.18, 65.53, 63.41, 65.05000000000001, 70.53999999999999], [53.05722995005216, 52.98132503062018, 60.14962375981672, 53.82039283323304, 50.679045597442425, 52.99701696674222, 58.26268351796696]]",5.551115123125783e-16,"[0, 0.3860313385906018, -711.1257530337346]",0+
120,12260,DIABETE3,RESP046,15.47,13.81,18.83,21.27,18.04,11.77,16.59,9.71,8.37,11.27,12.25,10.28,6.71,10.31,12.59,11.09,15.05,16.76,14.16,9.24,13.45,182.0,162.0,159.0,156.0,144.0,120.0,166.0,"[[12.59, 11.09, 15.05, 16.76, 14.16, 9.24, 13.45], [9.71, 8.37, 11.27, 12.25, 10.28, 6.71, 10.31]]",1.1102230246251565e-16,"[1489.5059986578883, -0.3697907658298705, -1499906.0782621705]",+-
121,12260,DRNKANY5,RESP046,55.02,56.82,51.76,51.43,51.87,56.48,52.5,44.0,44.9,41.56,39.75,38.39,44.32,41.18,49.51,50.86,46.66,45.59,45.13,50.4,46.84,527.0,447.0,405.0,375.0,331.0,392.0,358.0,"[[49.51, 50.86, 46.66, 45.59, 45.13, 50.4, 46.84], [44.0, 44.9, 41.56, 39.75, 38.39, 44.32, 41.18]]",1.1102230246251565e-16,"[-1247.3936219962343, 0.3095845881536996, 1256561.6406826547]",-+
122,12260,_HCVU651,RESP046,75.15,80.48,87.03,83.75,91.44,89.12,87.27,61.93,68.1,78.25,70.43,78.34,77.24,76.85,68.54,74.29,82.64,77.09,84.89,83.18,82.06,671.0,527.0,499.0,486.0,421.0,450.0,414.0,"[[68.54, 74.29, 82.64, 77.09, 84.89, 83.18, 82.06], [61.93, 68.1, 78.25, 70.43, 78.34, 77.24, 76.85]]",1.1102230246251565e-16,"[2358.312614102728, -0.5849156289527702, -2377028.235596934]",+-
123,12260,_RFHLTH,RESP061,83.74,86.46,82.57,84.11,85.05,87.32,86.0,75.98,78.26,74.77,74.31,75.69,79.52,77.46,79.86,82.36,78.67,79.21,80.37,83.42,81.73,936.0,803.0,714.0,691.0,627.0,678.0,670.0,"[[79.86, 82.36, 78.67, 79.21, 80.37, 83.42, 81.73], [75.98, 78.26, 74.77, 74.31, 75.69, 79.52, 77.46]]",1.1102230246251565e-16,"[0, 0.31223471337312675, -548.1607773513824]",0+
124,12260,_RFHYPE5,RESP046,41.29,,47.32,,43.17,,44.37,31.99,,37.64,,31.25,,33.99,36.64,,42.48,,37.21,,39.18,593.0,,472.0,,393.0,,424.0,"[[36.64, nan, 42.48, nan, 37.21, nan, 39.18], [31.99, nan, 37.64, nan, 31.25, nan, 33.99]]",1.1102230246251565e-16,"[0, 0.0611744464924804, -84.48400218890754]",0+
125,12260,_RFSMOK3,RESP046,27.86,27.84,22.97,25.95,23.71,23.58,21.15,17.82,17.5,14.65,16.15,13.55,14.1,12.33,22.84,22.67,18.81,21.05,18.63,18.84,16.74,202.0,162.0,124.0,146.0,122.0,123.0,95.0,"[[22.84, 22.67, 18.81, 21.05, 18.63, 18.84, 16.74], [17.82, 17.5, 14.65, 16.15, 13.55, 14.1, 12.33]]",1.1102230246251565e-16,"[0, -0.95656681357924, 1946.564116500631]",0-
126,12260,_TOTINDA,RESP046,75.91,80.4,79.33,80.85,76.46,75.46,75.63,65.57,71.22,70.75,71.13,63.68,64.96,65.75,70.74,75.81,75.04,75.99,70.07,70.21,70.69,833.0,743.0,622.0,679.0,528.0,583.0,529.0,"[[70.74, 75.81, 75.04, 75.99, 70.07, 70.21, 70.69], [65.57, 71.22, 70.75, 71.13, 63.68, 64.96, 65.75]]",1.1102230246251565e-16,"[1275.4866086825348, -0.31680415922262456, -1283736.7335843404]",+-
127,12300,BLOODCHO,RESP046,88.23,,,,,,,81.17,,,,,,,84.7,,,,,,,1001.0,,,,,,,"[[84.7, nan, nan, nan, nan, nan, nan], [81.17, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 84.7]",00
128,12300,Custom_8,Custom_8,52.51123975314887,,,,,,,42.742597318870025,,,,,,,47.62691853600945,,,,,,,439.0,,,,,,,"[[47.62691853600945, nan, nan, nan, nan, nan, nan], [42.742597318870025, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 47.62691853600945]",00
129,12300,Custom_9,Custom_9,76.24770540740927,80.51442327509241,,,,,,60.21229459259071,62.7855767249076,,,,,,68.22999999999999,71.65,,,,,,739.0,565.0,,,,,,"[[68.22999999999999, 71.65, nan, nan, nan, nan, nan], [60.21229459259071, 62.7855767249076, nan, nan, nan, nan, nan]]",7.781886912638925e-09,"[0, 3.4200000000000172, -6809.390000000036]",0+
130,12300,DIABETE3,RESP046,10.96,13.09,,,,,,7.16,8.59,,,,,,9.06,10.84,,,,,,129.0,110.0,,,,,,"[[9.06, 10.84, nan, nan, nan, nan, nan], [7.16, 8.59, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, 1.779999999999999, -3570.519999999998]",0+
131,12300,DRNKANY5,RESP046,62.69,61.17,,,,,,54.97,53.05,,,,,,58.83,57.11,,,,,,587.0,460.0,,,,,,"[[58.83, 57.11, nan, nan, nan, nan, nan], [54.97, 53.05, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -1.7199999999999989, 3517.7499999999977]",0-
132,12300,_HCVU651,RESP046,89.6,89.86,,,,,,82.38,82.92,,,,,,85.99,86.39,,,,,,688.0,531.0,,,,,,"[[85.99, 86.39, nan, nan, nan, nan, nan], [82.38, 82.92, nan, nan, nan, nan, nan]]",0.002867972777780281,"[0, 0.40000000000000563, -718.4100000000112]",0+
133,12300,_RFHLTH,RESP061,85.07,85.38,,,,,,79.03,79.1,,,,,,82.05,82.24,,,,,,904.0,677.0,,,,,,"[[82.05, 82.24, nan, nan, nan, nan, nan], [79.03, 79.1, nan, nan, nan, nan, nan]]",0.03732770497665472,"[0, 0.18999999999999773, -300.0399999999954]",0+
134,12300,_RFHYPE5,RESP046,37.88,,,,,,,30.98,,,,,,,34.43,,,,,,,450.0,,,,,,,"[[34.43, nan, nan, nan, nan, nan, nan], [30.98, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 34.43]",00
135,12300,_RFSMOK3,RESP046,28.77,23.84,,,,,,21.29,16.98,,,,,,25.03,20.41,,,,,,207.0,154.0,,,,,,"[[25.03, 20.41, nan, nan, nan, nan, nan], [21.29, 16.98, nan, nan, nan, nan, nan]]",1.1102230246251565e-16,"[0, -4.62, 9315.850000000002]",0-
136,12300,_TOTINDA,RESP046,79.86,80.45,,,,,,73.44,73.39,,,,,,76.65,76.92,,,,,,817.0,647.0,,,,,,"[[76.65, 76.92, nan, nan, nan, nan, nan], [73.44, 73.39, nan, nan, nan, nan, nan]]",0.006363723755477113,"[0, 0.26999999999999597, -466.31999999999186]",0+
137,12420,BLOODCHO,RESP046,82.24,,85.17,,79.93,,,73.9,,77.61,,73.19,,,78.07,,81.39,,76.56,,,1109.0,,803.0,,1634.0,,,"[[78.07, nan, 81.39, nan, 76.56, nan, nan], [73.9, nan, 77.61, nan, 73.19, nan, nan]]",1.1102230246251565e-16,"[0, -0.23124194249449434, 544.1990305296937]",0-
